tipo,precio,area,habitaciones,baños,parqueaderos,nombre,latitud,longitud,url,espacios,axe,axh,axa,parq2,garaje_bin,ppmc,pppz,pppp,new_index,pppp/pppz,pppp/ppmc,pppz/ppmc,barrio_te
apartamento,800000000,105.0,3,2,1,rosales,6.23729133605957,-75.58899688720703,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-rosales-3-habitaciones-2-banos-1-garajes/18995-M6081833,6,17.5,35.0,11025.0,1,1,5672048.346321793,118842681.25854993,782648648.6486486,38.00527889708859,6.585585585585585,137.98342342342343,20.95233926128591,20.461034742818008
apartamento,730000000,107.0,3,3,1,las acacias,6.2414057505,-75.60012264125,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-acacias-3-habitaciones-3-banos-1-garajes/21388-M6136019,7,15.285714285714286,35.666666666666664,11449.0,1,1,5983838.435093684,113359145.52736983,624308823.5294118,40.094412937846194,5.507352941176471,104.3325,18.94421895861148,20.495866375084656
apartamento,535000000,95.0,3,2,1,los conquistadores,6.242354869842529,-75.5815200805664,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-conquistadores-3-habitaciones-2-banos-1-garajes/12116-M5983582,6,15.833333333333334,31.666666666666668,9025.0,1,1,6476873.42764937,125414307.0539419,702903441.8604652,43.39796947580378,5.604651162790698,108.52511627906978,19.363402489626555,20.536286526593017
apartamento,595000000,78.0,3,2,1,castropol,6.216109752655029,-75.56694793701172,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/687-M4960744,6,13.0,26.0,6084.0,1,1,7631639.408896536,129979296.83372922,582141318.7978723,51.13542171501621,4.478723404255319,76.27998226950355,17.031634996041173,20.62591919209418
apartamento,820000000,73.0,3,2,1,villa carlota,6.2234405,-75.5727695,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-villa-carlota-3-habitaciones-2-banos-1-garajes/20033-M6269828,6,12.166666666666666,24.333333333333332,5329.0,1,1,9860972.513248164,143798071.89642859,735405664.4931507,66.07295771827317,5.114155251141552,74.57739726027398,14.582544642857146,20.518777670719466
apartamento,280000000,55.0,2,1,0,campo amor,6.2146773,-75.583938,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-guayabal-2-habitaciones-1-banos/21417-M6475003,3,18.333333333333332,27.5,3025.0,0,0,7943492.481214274,137699926.35064936,815607256.0769231,53.22497777390195,5.923076923076923,102.67615384615385,17.334935064935063,20.421568466800757
apartamento,710000000,113.0,2,2,2,laureles,6.242885112762451,-75.5961685180664,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-2-habitaciones-2-banos-2-garajes/12116-M5031975,6,18.833333333333332,56.5,12769.0,4,1,6460195.111687219,127370563.38028169,634618245.6140351,43.286217246102424,4.982456140350878,98.23515151515151,19.716209987195903,20.668615533018688
apartamento,680000000,63.0,1,2,1,el diamante no.2,6.189026732,-75.577051967,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-diamante-no.-2-1-habitaciones-2-banos-1-garajes/21369-M6333996,4,15.75,63.0,3969.0,1,1,6938903.1868942855,145274509.80392158,617416666.6666666,46.49377698425788,4.249999999999999,88.979,20.93623529411765,20.736766307719375
apartamento,1210000000,187.0,3,4,2,el diamante no.2,6.183230400085449,-75.5716552734375,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-diamante-no.2-3-habitaciones-4-banos-2-garajes/687-M4971083,9,20.77777777777778,62.333333333333336,34969.0,4,1,6938903.1868942855,145274509.80392158,617416666.6666666,46.49377698425788,4.249999999999999,88.979,20.93623529411765,20.736766307719375
apartamento,595000000,70.0,1,2,1,villa carlota,6.224000453948975,-75.57451629638672,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simesa-1-habitaciones-2-banos-1-garajes/687-M5649345,4,17.5,70.0,4900.0,1,1,9860972.513248164,143798071.89642859,735405664.4931507,66.07295771827317,5.114155251141552,74.57739726027398,14.582544642857146,20.518777670719466
apartamento,870000000,185.0,4,3,2,los colores,6.266347408294678,-75.5921859741211,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-colores-4-habitaciones-3-banos-2-garajes/12116-M5712654,9,20.555555555555557,46.25,34225.0,4,1,6464571.615669006,104651287.55364807,650233333.3333334,43.315541794178586,6.213333333333334,100.58413333333334,16.18843347639485,20.29982706604944
apartamento,860000000,138.0,3,3,1,laureles,6.242363929748535,-75.5956039428711,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-3-banos-1-garajes/12116-M5021028,7,19.714285714285715,46.0,19044.0,1,1,6460195.111687219,127370563.38028169,634618245.6140351,43.286217246102424,4.982456140350878,98.23515151515151,19.716209987195903,20.668615533018688
casa,1650000000,300.0,5,4,1,el nogal-los almendros,6.23808,-75.59964,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-nogal-los-almendros-5-habitaciones-4-banos-1-garajes/18055-M5345117,10,30.0,60.0,90000.0,1,1,6009870.331653372,120674816.62591687,587571428.5714285,40.268838370875635,4.869047619047619,97.76773809523809,20.079437652811734,20.490569126337697
casa,1400000000,180.0,5,4,2,rosales,6.23298,-75.59359,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-belen-rosales-5-habitaciones-4-banos-2-garajes/4229-M5179454,11,16.363636363636363,36.0,32400.0,4,1,5672048.346321793,118842681.25854993,782648648.6486486,38.00527889708859,6.585585585585585,137.98342342342343,20.95233926128591,20.461034742818008
apartamento,1700000000,150.0,3,3,2,los balsos no.2,6.196236087,-75.571200351,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.-2-3-habitaciones-3-banos-2-garajes/16477-M6376256,8,18.75,50.0,22500.0,4,1,7313540.765550054,157184938.92275575,643517826.8717948,49.004017516917585,4.094017094017094,87.98991452991451,21.49231732776618,20.954371555726844
apartamento,2200000000,400.0,5,5,3,alejandria,6.199369635,-75.5696150151,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-5-habitaciones-5-banos-3-garajes/14894-M5407397,13,30.76923076923077,80.0,160000.0,9,1,7061101.707880057,152463909.7744361,602307920.7920792,47.31256211924138,3.9504950495049505,85.29942574257426,21.59208521303258,20.88207628452947
apartamento,690000000,139.0,3,1,1,el velodromo,6.25772,-75.59598,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-1-banos-1-garajes/2398-M6232504,5,27.8,46.333333333333336,19321.0,1,1,5889138.642897255,114827893.17507419,758764705.882353,39.45988167256607,6.607843137254902,128.8413725490196,19.49824925816024,20.43550811385011
apartamento,2020000000,240.0,3,4,4,el tesoro,6.206176280975342,-75.55779266357422,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-4-garajes/687-M3997797,11,21.818181818181817,80.0,57600.0,16,1,7388640.035243283,181116061.45251396,714091960.352423,49.50721645236209,3.94273127753304,96.64727973568282,24.51277374301676,21.10447414707314
casa,3500000000,494.0,5,5,0,la aguacatala,6.1990261,-75.5778849,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-aguacatala-5-habitaciones-5-banos/21022-M6470859,10,49.4,98.8,244036.0,0,0,7643160.873609857,156583246.49298596,789242828.2828283,51.21262071844443,5.040404040404041,103.26131313131314,20.486713426853708,20.775065567247548
apartamento,1120000000,217.0,3,4,3,la florida,6.206371307373047,-75.56883239746094,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-3-habitaciones-4-banos-3-garajes/687-M4482983,10,21.7,72.33333333333333,47089.0,9,1,7710113.01686063,169905531.09072375,676633258.4573748,51.661230236847686,3.9824086603518265,87.75918809201623,22.036710839279646,21.00241302505602
apartamento,510000000,113.0,4,3,1,la candelaria,6.2482193504,-75.5656814575,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-almeria-4-habitaciones-3-banos-1-garajes/20490-M5947537,8,14.125,28.25,12769.0,1,1,6190317.218890633,141556288.26903024,798544002.6470588,41.47791379774692,5.641176470588236,128.99888235294117,22.867372262773724,20.60980778452254
casa,2550000000,336.0,3,4,2,las lomas no.2,6.208355903625488,-75.55708312988281,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-lomas-no.2-3-habitaciones-4-banos-2-garajes/687-M3254736,9,37.333333333333336,112.0,112896.0,4,1,7040096.116872709,162809446.25407165,636719745.22293,47.17181519751421,3.9108280254777075,90.44191082802547,23.12602605863192,20.990641637643883
casa,335000000,68.0,2,2,0,boston,6.24785,-75.55517,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-boston-2-habitaciones-2-banos/22122-M6432745,4,17.0,34.0,4624.0,0,0,4436783.383029188,85335335.68904594,832755172.4137931,29.728447217369,9.758620689655173,187.69344827586204,19.233604240282684,19.975003293357553
apartamento,2300000000,250.0,3,4,3,el tesoro,6.1984429359436035,-75.55674743652344,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-3-garajes/687-M5849226,10,25.0,83.33333333333333,62500.0,9,1,7388640.035243283,181116061.45251396,714091960.352423,49.50721645236209,3.94273127753304,96.64727973568282,24.51277374301676,21.10447414707314
apartamento,1698000000,230.0,3,4,3,santa maria de los angeles,6.190855503082275,-75.57855987548828,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-4-banos-3-garajes/687-M3990183,10,23.0,76.66666666666667,52900.0,9,1,7586689.421906994,143888210.3939648,608718563.8297873,50.83423655444438,4.2304964539007095,80.23507092198582,18.96587594300084,20.728009241580025
casa,1620000000,271.0,3,4,2,san lucas,6.179832458496094,-75.56441497802734,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-3-habitaciones-4-banos-2-garajes/687-M5469138,9,30.11111111111111,90.33333333333333,73441.0,4,1,7015939.76117399,163512395.83333334,645974897.1193416,47.009956733091485,3.9506172839506175,92.07246913580248,23.305843750000005,20.959144863995913
apartamento,1050000000,146.0,2,3,2,los balsos no.1,6.18644380569458,-75.55976104736328,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no1-2-habitaciones-3-banos-2-garajes/687-M5849606,7,20.857142857142858,73.0,21316.0,4,1,7358340.838913989,172961071.53917623,663291330.1662707,49.30419818866918,3.8349168646080756,90.14142517814726,23.50544441003407,21.050052370150777
apartamento,475000000,103.0,4,3,1,las acacias,6.244429588317871,-75.60195922851562,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-acacias-4-habitaciones-3-banos-1-garajes/12116-M5859656,8,12.875,25.75,10609.0,1,1,5983838.435093684,113359145.52736983,624308823.5294118,40.094412937846194,5.507352941176471,104.3325,18.94421895861148,20.495866375084656
apartamento,900000000,135.0,4,3,2,la aguacatala,6.197410583496094,-75.577392578125,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-aguacatala-4-habitaciones-3-banos-2-garajes/687-M4661617,9,15.0,33.75,18225.0,4,1,7643160.873609857,156583246.49298596,789242828.2828283,51.21262071844443,5.040404040404041,103.26131313131314,20.486713426853708,20.775065567247548
apartamento,690000000,79.0,3,2,2,la florida,6.201788902282715,-75.5624771118164,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-3-habitaciones-2-banos-2-garajes/687-M5640622,7,11.285714285714286,26.333333333333332,6241.0,4,1,7710113.01686063,169905531.09072375,676633258.4573748,51.661230236847686,3.9824086603518265,87.75918809201623,22.036710839279646,21.00241302505602
apartamento,235000000,81.0,3,2,0,campo valdes no.1,6.271401882171631,-75.55664825439453,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-campo-valdes-no1-3-habitaciones-2-banos/18995-M6270287,5,16.2,27.0,6561.0,0,0,5025042.318901279,76786666.66666667,575900000.0,33.67004706921465,7.499999999999999,114.60600000000001,15.280800000000001,19.9907449939292
apartamento,1360000000,135.0,3,4,2,los balsos no.2,6.1955952644348145,-75.56855773925781,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no2-3-habitaciones-4-banos-2-garajes/687-M6129483,9,15.0,45.0,18225.0,4,1,7313540.765550054,157184938.92275575,643517826.8717948,49.004017516917585,4.094017094017094,87.98991452991451,21.49231732776618,20.954371555726844
apartamento,860000000,81.0,3,2,1,villa carlota,6.217216491699219,-75.57421112060547,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simesa-3-habitaciones-2-banos-1-garajes/687-M5578527,6,13.5,27.0,6561.0,1,1,9860972.513248164,143798071.89642859,735405664.4931507,66.07295771827317,5.114155251141552,74.57739726027398,14.582544642857146,20.518777670719466
apartamento,960000000,105.0,3,3,2,villa carlota,6.220215797424316,-75.57522583007812,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simesa-3-habitaciones-3-banos-2-garajes/687-M5703919,8,13.125,35.0,11025.0,4,1,9860972.513248164,143798071.89642859,735405664.4931507,66.07295771827317,5.114155251141552,74.57739726027398,14.582544642857146,20.518777670719466
apartamento,680000000,85.64,3,2,2,la loma de los bernal,6.2178120613098145,-75.60408020019531,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos-2-garajes/21266-M6175226,7,12.234285714285715,28.546666666666667,7334.2096,4,1,6633757.902044472,100592392.3918919,485467632.84782606,44.44916612293312,4.826086956521738,73.18139130434783,15.163711711711715,20.287651983451244
apartamento,1040000000,170.0,3,3,2,la florida,6.20387601852417,-75.57002258300781,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-3-habitaciones-3-banos-2-garajes/687-M3544929,8,21.25,56.666666666666664,28900.0,4,1,7710113.01686063,169905531.09072375,676633258.4573748,51.661230236847686,3.9824086603518265,87.75918809201623,22.036710839279646,21.00241302505602
apartamento,640000000,75.0,2,2,1,la florida,6.206631183624268,-75.56336975097656,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-2-habitaciones-2-banos-1-garajes/687-M5712097,5,15.0,37.5,5625.0,1,1,7710113.01686063,169905531.09072375,676633258.4573748,51.661230236847686,3.9824086603518265,87.75918809201623,22.036710839279646,21.00241302505602
apartamento,760000000,106.0,3,2,2,los balsos no.1,6.186209201812744,-75.55958557128906,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no1-3-habitaciones-2-banos-2-garajes/687-M5849255,7,15.142857142857142,35.333333333333336,11236.0,4,1,7358340.838913989,172961071.53917623,663291330.1662707,49.30419818866918,3.8349168646080756,90.14142517814726,23.50544441003407,21.050052370150777
apartamento,1460000000,135.0,3,4,2,los balsos no.2,6.1955952644348145,-75.56950378417969,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no2-3-habitaciones-4-banos-2-garajes/687-M6129391,9,15.0,45.0,18225.0,4,1,7313540.765550054,157184938.92275575,643517826.8717948,49.004017516917585,4.094017094017094,87.98991452991451,21.49231732776618,20.954371555726844
casa,1620000000,234.0,4,5,2,san lucas,6.183054447174072,-75.57005310058594,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-diamante-no.2-4-habitaciones-5-banos-2-garajes/687-M3589227,11,21.272727272727273,58.5,54756.0,4,1,7015939.76117399,163512395.83333334,645974897.1193416,47.009956733091485,3.9506172839506175,92.07246913580248,23.305843750000005,20.959144863995913
apartamento,995000000,195.0,3,4,2,san lucas,6.180470943450928,-75.56771087646484,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-diamante-no.2-3-habitaciones-4-banos-2-garajes/687-M4143214,9,21.666666666666668,65.0,38025.0,4,1,7015939.76117399,163512395.83333334,645974897.1193416,47.009956733091485,3.9506172839506175,92.07246913580248,23.305843750000005,20.959144863995913
apartamento,1260000000,185.0,3,3,1,el tesoro,6.200117588043213,-75.5620346069336,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-1-garajes/687-M5946166,7,26.428571428571427,61.666666666666664,34225.0,1,1,7388640.035243283,181116061.45251396,714091960.352423,49.50721645236209,3.94273127753304,96.64727973568282,24.51277374301676,21.10447414707314
casa,850000000,367.0,4,3,1,prado,6.25831,-75.56301,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-prado-4-habitaciones-3-banos-1-garajes/20769-M6066160,8,45.875,91.75,134689.0,1,1,3491360.95137365,100824052.8478261,1159476607.75,23.393691059316687,11.5,332.09875,28.878152173913044,20.23847506732991
apartamento,680000000,75.0,4,2,1,los colores,6.266699314117432,-75.59253692626953,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-colores-4-habitaciones-2-banos-1-garajes/12116-M4839724,7,10.714285714285714,18.75,5625.0,1,1,6464571.615669006,104651287.55364807,650233333.3333334,43.315541794178586,6.213333333333334,100.58413333333334,16.18843347639485,20.29982706604944
apartamento,1060000000,159.0,3,3,2,la florida,6.20523738861084,-75.56409454345703,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-3-habitaciones-3-banos-2-garajes/687-M5852781,8,19.875,53.0,25281.0,4,1,7710113.01686063,169905531.09072375,676633258.4573748,51.661230236847686,3.9824086603518265,87.75918809201623,22.036710839279646,21.00241302505602
apartamento,560000000,90.0,2,2,2,alejandria,6.20152371,-75.57217188,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-2-habitaciones-2-banos-2-garajes/687-1789514,6,15.0,45.0,8100.0,4,1,7061101.707880057,152463909.7744361,602307920.7920792,47.31256211924138,3.9504950495049505,85.29942574257426,21.59208521303258,20.88207628452947
apartamento,1250000000,106.0,2,3,2,altos del poblado,6.214740753173828,-75.55463409423828,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-altos-del-poblado-2-habitaciones-3-banos-2-garajes/687-M6090883,7,15.142857142857142,53.0,11236.0,4,1,8653962.51464445,175092749.76961708,706133545.2734177,57.985447029430716,4.0329113924050635,81.59655696202532,20.23266792215945,20.991095029848776
apartamento,497000000,79.07,3,2,1,la castellana,6.2385886731,-75.6038936923,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-castellana-3-habitaciones-2-banos-1-garajes/21744-M6334144,6,13.178333333333333,26.356666666666666,6252.0648999999985,1,1,5980548.623404115,125360248.44720496,813830645.1612903,40.07236971762892,6.491935483870968,136.07959677419353,20.961329192546582,20.527000336334403
apartamento,740000000,96.0,3,2,1,calasanz,6.263436,-75.5985385,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-calasanz-3-habitaciones-2-banos-1-garajes/21417-M6127343,6,16.0,32.0,9216.0,1,1,5707594.473568436,103300268.09651475,713537037.037037,38.243453961410125,6.907407407407407,125.01537037037036,18.098739946380697,20.18134398145305
apartamento,430000000,86.0,3,2,1,la loma de los bernal,6.216218948364258,-75.60031127929688,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos-1-garajes/12116-M4470265,6,14.333333333333334,28.666666666666668,7396.0,1,1,6633757.902044472,100592392.3918919,485467632.84782606,44.44916612293312,4.826086956521738,73.18139130434783,15.163711711711715,20.287651983451244
apartamento,2200000000,315.0,2,4,2,los balsos no.1,6.187892913818359,-75.55946350097656,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.1-2-habitaciones-4-banos-2-garajes/687-M3847096,8,39.375,157.5,99225.0,4,1,7358340.838913989,172961071.53917623,663291330.1662707,49.30419818866918,3.8349168646080756,90.14142517814726,23.50544441003407,21.050052370150777
apartamento,2100000000,222.0,3,4,2,el tesoro,6.199173450469971,-75.5521240234375,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M5682634,9,24.666666666666668,74.0,49284.0,4,1,7388640.035243283,181116061.45251396,714091960.352423,49.50721645236209,3.94273127753304,96.64727973568282,24.51277374301676,21.10447414707314
apartamento,780000000,143.0,4,3,1,suramericana,6.252622698,-75.58042441,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-suramericana-4-habitaciones-3-banos-1-garajes/11067-M6273750,8,17.875,35.75,20449.0,1,1,4740374.567960775,119141414.14141414,813448275.862069,31.762644909196634,6.8275862068965525,171.6,25.13333333333333,20.452795619530313
apartamento,595000000,75.0,3,2,1,asomadera no.1,6.2254168623,-75.5613470078,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-del-indio-3-habitaciones-2-banos-1-garajes/12782-M6084175,6,12.5,25.0,5625.0,1,1,6863180.422905399,104339622.64150943,529468085.10638297,45.986400356179196,5.074468085106383,77.14617021276595,15.202809224318656,20.199659672088057
apartamento,720000000,130.0,3,2,2,laureles,6.24184,-75.59825,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-2-banos-2-garajes/4229-M6004720,7,18.571428571428573,43.333333333333336,16900.0,4,1,6460195.111687219,127370563.38028169,634618245.6140351,43.286217246102424,4.982456140350878,98.23515151515151,19.716209987195903,20.668615533018688
apartamento,2350000000,230.0,3,3,3,el tesoro,6.2040342,-75.5554861,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-3-garajes/17593-M5782157,9,25.555555555555557,76.66666666666667,52900.0,9,1,7388640.035243283,181116061.45251396,714091960.352423,49.50721645236209,3.94273127753304,96.64727973568282,24.51277374301676,21.10447414707314
apartamento,780000000,135.0,5,4,1,villa carlota,6.21827,-75.5758,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simesa-5-habitaciones-4-banos-1-garajes/2398-M5833772,10,13.5,27.0,18225.0,1,1,9860972.513248164,143798071.89642859,735405664.4931507,66.07295771827317,5.114155251141552,74.57739726027398,14.582544642857146,20.518777670719466
apartamento,780000000,74.0,3,2,1,asomadera no.3,6.21703,-75.55677,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-palmas-3-habitaciones-2-banos-1-garajes/18597-M6178484,6,12.333333333333334,24.666666666666668,5476.0,1,1,8482087.664486593,164165975.1772152,617576763.7619047,56.8338081122694,3.761904761904762,72.80952380952381,19.354430379746834,20.892460280718232
apartamento,800000000,178.0,3,3,1,la floresta,6.2558393478393555,-75.60114288330078,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-floresta-3-habitaciones-3-banos-1-garajes/12116-M3001769,7,25.428571428571427,59.333333333333336,31684.0,1,1,4954392.408937863,101162500.0,851894736.8421053,33.196660848175995,8.421052631578947,171.94736842105266,20.418750000000003,20.234024376562715
apartamento,320000000,51.0,3,2,1,san jose del manzanillo,6.2017035484313965,-75.60480499267578,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-hondonada-3-habitaciones-2-banos-1-garajes/12116-M5994586,6,8.5,17.0,2601.0,1,1,6212121.212121212,74545454.54545455,273333333.3333333,41.624010374010375,3.6666666666666665,44.0,12.0,19.806975107634756
apartamento,970000000,106.0,3,3,2,villa carlota,6.220573902130127,-75.57457733154297,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simesa-3-habitaciones-3-banos-2-garajes/21410-M6448743,8,13.25,35.333333333333336,11236.0,4,1,9860972.513248164,143798071.89642859,735405664.4931507,66.07295771827317,5.114155251141552,74.57739726027398,14.582544642857146,20.518777670719466
apartamento,690000000,145.0,3,2,1,santa maria de los angeles,6.190037727355957,-75.57933807373047,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-2-banos-1-garajes/687-M6037172,6,24.166666666666668,48.333333333333336,21025.0,1,1,7586689.421906994,143888210.3939648,608718563.8297873,50.83423655444438,4.2304964539007095,80.23507092198582,18.96587594300084,20.728009241580025
casa,1050000000,274.0,4,3,2,la palma,6.229119300842285,-75.60221099853516,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-palma-4-habitaciones-3-banos-2-garajes/12116-M5526281,9,30.444444444444443,68.5,75076.0,4,1,5977001.792824047,115050420.16806723,555040540.5405406,40.048604355071035,4.824324324324325,92.86270270270272,19.248851540616247,20.493253159820117
apartamento,1300000000,165.0,4,4,2,las lomas no.2,6.208884885,-75.556009689,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-lomas-no.-2-4-habitaciones-4-banos-2-garajes/20765-M6403955,10,16.5,41.25,27225.0,4,1,7040096.116872709,162809446.25407165,636719745.22293,47.17181519751421,3.9108280254777075,90.44191082802547,23.12602605863192,20.990641637643883
apartamento,810000000,106.0,3,4,2,lorena,6.248430252075195,-75.59354400634766,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-lorena-3-habitaciones-4-banos-2-garajes/12116-M4070915,9,11.777777777777779,35.333333333333336,11236.0,4,1,6520711.758290171,118259606.41891892,736944073.6842105,43.69170603809292,6.231578947368421,113.0158947368421,18.135996621621622,20.533172274298455
apartamento,670000000,106.0,3,3,2,el poblado,6.207086086273193,-75.5677261352539,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-3-habitaciones-3-banos-2-garajes/687-M5492831,8,13.25,35.333333333333336,11236.0,4,1,8456730.08050227,190236969.3174807,783091863.1164021,56.66390087723931,4.116402116402116,92.59984126984126,22.49533419023136,20.94366172688146
apartamento,790000000,86.0,3,2,1,castropol,6.219926834106445,-75.56832122802734,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/687-M4518863,6,14.333333333333334,28.666666666666668,7396.0,1,1,7631639.408896536,129979296.83372922,582141318.7978723,51.13542171501621,4.478723404255319,76.27998226950355,17.031634996041173,20.62591919209418
apartamento,960000000,134.0,3,4,2,villa carlota,6.222558498382568,-75.57353210449219,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simesa-3-habitaciones-4-banos-2-garajes/687-M5839540,9,14.88888888888889,44.666666666666664,17956.0,4,1,9860972.513248164,143798071.89642859,735405664.4931507,66.07295771827317,5.114155251141552,74.57739726027398,14.582544642857146,20.518777670719466
apartamento,990000000,204.0,3,3,1,laureles,6.242885112762451,-75.5961685180664,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-3-banos-1-garajes/12116-M4970941,7,29.142857142857142,68.0,41616.0,1,1,6460195.111687219,127370563.38028169,634618245.6140351,43.286217246102424,4.982456140350878,98.23515151515151,19.716209987195903,20.668615533018688
apartamento,550000000,84.0,3,2,1,la colina,6.197426,-75.59127,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-guayabal-3-habitaciones-2-banos-1-garajes/20764-M6066653,6,14.0,28.0,7056.0,1,1,5753824.840380677,81878571.42857143,498391304.34782606,38.5532182435417,6.08695652173913,86.6191304347826,14.230285714285715,20.014723793764873
casa,1210000000,240.0,3,4,2,santa maria de los angeles,6.186434268951416,-75.57833099365234,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-diamante-no2-3-habitaciones-4-banos-2-garajes/687-M5939312,9,26.666666666666668,80.0,57600.0,4,1,7586689.421906994,143888210.3939648,608718563.8297873,50.83423655444438,4.2304964539007095,80.23507092198582,18.96587594300084,20.728009241580025
apartamento,1060000000,136.0,2,3,2,la florida,6.204181671142578,-75.56290435791016,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-2-habitaciones-3-banos-2-garajes/687-M5687196,7,19.428571428571427,68.0,18496.0,4,1,7710113.01686063,169905531.09072375,676633258.4573748,51.661230236847686,3.9824086603518265,87.75918809201623,22.036710839279646,21.00241302505602
