tipo,precio,area,habitaciones,baños,parqueaderos,nombre,latitud,longitud,url,espacios,axe,axh,axa,parq2,garaje_bin,ppmc,pppz,pppp,new_index,pppp/pppz,pppp/ppmc,pppz/ppmc,barrio_count,barrio_te
apartamento,4650000,89.0,3,2,1,El Diamante No.2,6.182880878448486,-75.57270050048828,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-diamante-no2-3-habitaciones-2-banos-1-garajes/687-M6170823,6,14.833333333333334,29.666666666666668,7921.0,1,1,45908.62844303187,849211.0874200426,3829615.3846153845,65.58375491861696,4.509615384615385,83.41820512820512,18.497853589196872,202,
apartamento,4500000,79.0,3,2,1,Los Naranjos,6.19466495513916,-75.56161499023438,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-3-habitaciones-2-banos-1-garajes/687-M4698389,6,13.166666666666666,26.333333333333332,6241.0,1,1,53191.79337828114,954885.145482389,3779030.303030303,75.98827625468734,3.9575757575757575,71.04536363636365,17.951738131699848,186,
apartamento,6000000,250.0,4,5,2,Santa María de Los Ángeles,6.191725,-75.577158,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-4-habitaciones-5-banos-2-garajes/21472-M6314566,11,22.727272727272727,62.5,62500.0,4,1,50371.8176973218,855814.6766169154,3759972.6775956284,71.95973956760258,4.39344262295082,74.64437158469946,16.98995024875622,235,
apartamento,5600000,98.0,2,2,2,Lalinde,6.212890625,-75.56771850585938,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-linde-2-habitaciones-2-banos-2-garajes/687-M5035112,6,16.333333333333332,49.0,9604.0,4,1,55648.79272697397,1030855.6097560975,4515500.0,79.49827532424852,4.380341880341881,81.1428205128205,18.52431219512195,150,
apartamento,7700000,120.0,2,2,1,El Poblado,6.209096908569336,-75.56767272949219,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-2-habitaciones-2-banos-1-garajes/687-M4837392,5,24.0,60.0,14400.0,1,1,55975.988001215745,1198166.0231660232,5215546.218487395,79.96569714459392,4.352941176470588,93.17470588235295,21.405000000000005,75,
apartamento,8100000,230.0,3,4,2,El Tesoro,6.201564788818359,-75.55271911621094,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M2870068,9,25.555555555555557,76.66666666666667,52900.0,4,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,3600000,60.0,2,2,1,Alejandría,6.1985764503479,-75.57109069824219,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-2-habitaciones-2-banos-1-garajes/687-M5583207,5,12.0,30.0,3600.0,1,1,50327.58429434977,956401.826755297,3908419.689303905,71.89654899192824,4.086587436332767,77.65959252971138,19.003531366846698,338,
apartamento,2950000,35.0,1,1,0,Simón Bolívar,6.244763374328613,-75.6029281616211,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simon-bolivar-1-habitaciones-1-banos/12116-M4577966,2,17.5,35.0,1225.0,0,0,33349.22148077534,718835.6164383561,6559375.0,47.6417449725362,9.125,196.6875,21.554794520547944,22,
apartamento,5350000,158.0,3,3,2,El Diamante No.2,6.182455539703369,-75.57171630859375,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-diamante-no.2-3-habitaciones-3-banos-2-garajes/687-M5230970,8,19.75,52.666666666666664,24964.0,4,1,45908.62844303187,849211.0874200426,3829615.3846153845,65.58375491861696,4.509615384615385,83.41820512820512,18.497853589196872,202,
apartamento,5150000,117.0,3,2,2,Patio Bonito,6.205877304077148,-75.5753402709961,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-patio-bonito-3-habitaciones-2-banos-2-garajes/687-M6314528,7,16.714285714285715,39.0,13689.0,4,1,44017.477033385614,752681.9923371647,3508035.714285714,62.88211004769373,4.660714285714286,79.69642857142857,17.099616858237546,162,
apartamento,3500000,68.0,2,2,1,Castropol,6.220721244812012,-75.56621551513672,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-2-habitaciones-2-banos-1-garajes/687-M4972755,5,13.6,34.0,4624.0,1,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
apartamento,1850000,45.0,1,1,0,La Mota,6.2110395431518555,-75.59795379638672,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-mota-1-habitaciones-1-banos/12116-M6086120,2,22.5,45.0,2025.0,0,0,31758.88085507702,530314.9606299213,2658552.6315789474,45.36982979296717,5.013157894736842,83.71052631578948,16.698162729658794,53,
apartamento,4200000,100.0,2,2,2,Los Balsos No.1,6.193654537200928,-75.56272888183594,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-2-habitaciones-2-banos-2-garajes/687-M5154843,6,16.666666666666668,50.0,10000.0,4,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,3100000,70.0,3,3,1,Bolivariana,6.247761249542236,-75.59025573730469,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-bolivariana-3-habitaciones-3-banos-1-garajes/12116-M6413005,7,10.0,23.333333333333332,4900.0,1,1,42917.91884781253,691733.6612021858,3835977.5757575757,61.311312639732186,5.545454545454545,89.37939393939394,16.117595628415298,27,
apartamento,5200000,110.0,2,2,2,Santa María de Los Ángeles,6.188703536987305,-75.57886505126953,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-2-habitaciones-2-banos-2-garajes/687-M5476115,6,18.333333333333332,55.0,12100.0,4,1,50371.8176973218,855814.6766169154,3759972.6775956284,71.95973956760258,4.39344262295082,74.64437158469946,16.98995024875622,235,
apartamento,1750000,42.0,2,1,0,San Miguel,6.25675,-75.56002,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-prado-2-habitaciones-1-banos/11166-M6381792,3,14.0,21.0,1764.0,0,0,21183.206106870228,462500.0,2775000.0,30.261723009814613,6.0,131.0,21.833333333333336,2,
apartamento,11000000,210.0,3,3,2,Los Balsos No.2,6.1940974,-75.5694487,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-3-banos-2-garajes/11704-M5802961,8,26.25,70.0,44100.0,4,1,49940.025395249206,920418.7898089172,3794461.7067833696,71.34289342178458,4.12253829321663,75.98037199124727,18.430483014861995,260,
apartamento,6500000,70.0,2,2,0,La Candelaria,6.2476376,-75.5658153,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-santa-maria-de-los-angeles-2-habitaciones-2-banos/11704-M6343799,4,17.5,35.0,4900.0,0,0,45896.067487722605,1030088.4955752213,5173333.333333333,65.56581069674657,5.022222222222222,112.71844444444444,22.443938053097344,31,
apartamento,4000000,90.0,3,2,1,San Germán,6.27026,-75.59022,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-german-3-habitaciones-2-banos-1-garajes/11166-M6381533,6,15.0,30.0,8100.0,1,1,41057.692307692305,632592.5925925926,3416000.0,58.653846153846146,5.4,83.2,15.407407407407408,9,
apartamento,4700000,90.0,2,3,1,Villa Carlota,6.220047950744629,-75.57333374023438,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-2-habitaciones-3-banos-1-garajes/687-M4784696,6,15.0,45.0,8100.0,1,1,55077.373494113235,766566.5722379603,3656729.7297297297,78.68196213444747,4.77027027027027,66.39259459459458,13.91799433427762,296,
apartamento,4200000,45.0,1,1,0,Belén,6.235796928405762,-75.59529113769531,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-belen-1-habitaciones-1-banos/12116-M5599731,2,22.5,45.0,2025.0,0,0,35104.36432637571,765517.2413793104,7928571.428571428,50.14909189482244,10.357142857142856,225.85714285714286,21.80689655172414,25,
apartamento,6500000,95.0,2,2,1,El Poblado,6.209064483642578,-75.56769561767578,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-2-habitaciones-2-banos-1-garajes/16487-M6417568,5,19.0,47.5,9025.0,1,1,55975.988001215745,1198166.0231660232,5215546.218487395,79.96569714459392,4.352941176470588,93.17470588235295,21.405000000000005,75,
apartamento,3800000,80.0,2,1,1,Manila,6.212575435638428,-75.57122039794922,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-manila-2-habitaciones-1-banos-1-garajes/687-M5970906,4,20.0,40.0,6400.0,1,1,51796.66958808063,1301762.114537445,7776315.7894736845,73.99524226868661,5.973684210526316,150.13157894736844,25.13215859030837,34,
apartamento,4000000,67.0,2,2,1,Castropol,6.2184062004089355,-75.56947326660156,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-2-habitaciones-2-banos-1-garajes/687-M2728743,5,13.4,33.5,4489.0,1,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
apartamento,2550000,68.0,2,2,1,Calasanz Parte Alta,6.264708042144775,-75.600341796875,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-calasanz-parte-alta-2-habitaciones-2-banos-1-garajes/12116-M5675761,5,13.6,34.0,4624.0,1,1,36463.29837940896,490384.6153846154,2942307.6923076925,52.090426256298514,6.000000000000001,80.6923076923077,13.448717948717949,14,
apartamento,6400000,67.0,2,2,1,Altos del Poblado,6.215419769287109,-75.55437469482422,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-2-banos-1-garajes/687-M5011795,5,13.4,33.5,4489.0,1,1,57348.39322064172,1045577.9325120514,4603995.2830188675,81.92627602948818,4.403301886792453,80.28115566037735,18.23203535083021,276,
apartamento,5700000,88.0,3,2,2,La Aguacatala,6.196604251861572,-75.57518005371094,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-aguacatala-3-habitaciones-2-banos-2-garajes/687-M4314746,7,12.571428571428571,29.333333333333332,7744.0,4,1,54559.80683506686,916536.6614664587,4023972.602739726,77.94258119295266,4.390410958904109,73.75342465753425,16.798751950078003,104,
apartamento,3850000,90.0,2,2,1,Los Balsos No.2,6.195680618286133,-75.56962585449219,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no2-2-habitaciones-2-banos-1-garajes/687-M6115629,5,18.0,45.0,8100.0,1,1,49940.025395249206,920418.7898089172,3794461.7067833696,71.34289342178458,4.12253829321663,75.98037199124727,18.430483014861995,260,
apartamento,4600000,90.0,3,2,1,Santa María de Los Ángeles,6.189931392669678,-75.57909393310547,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-2-banos-1-garajes/687-M5847042,6,15.0,30.0,8100.0,1,1,50371.8176973218,855814.6766169154,3759972.6775956284,71.95973956760258,4.39344262295082,74.64437158469946,16.98995024875622,235,
apartamento,3200000,42.0,1,1,0,La Palma,6.229427337646484,-75.60263061523438,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-palma-1-habitaciones-1-banos/12116-M4564030,2,21.0,42.0,1764.0,0,0,34231.30515559684,638095.2380952381,3983783.7837837837,48.901864507995484,6.243243243243243,116.37837837837837,18.64069264069264,37,
casa,9700000,270.0,4,3,2,La Florida,6.200997829437256,-75.5654067993164,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-la-florida-4-habitaciones-3-banos-2-garajes/687-M4970703,9,30.0,67.5,72900.0,4,1,48641.34779170759,975568.57573474,4090298.5781990523,69.48763970243941,4.192733017377567,84.0909794628752,20.05636397889977,350,
apartamento,2950000,120.0,2,2,1,La Loma de Los Bernal,6.217579364776611,-75.60416412353516,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-bernal-2-habitaciones-2-banos-1-garajes/12116-M5021045,5,24.0,60.0,14400.0,1,1,39815.87301587302,586623.0121608981,3167171.717171717,56.879818594104314,5.398989898989898,79.54545454545453,14.733395696913004,172,
apartamento,5150000,100.0,2,2,1,Santa María de Los Ángeles,6.187717914581299,-75.5785903930664,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-2-habitaciones-2-banos-1-garajes/687-M5677615,5,20.0,50.0,10000.0,1,1,50371.8176973218,855814.6766169154,3759972.6775956284,71.95973956760258,4.39344262295082,74.64437158469946,16.98995024875622,235,
apartamento,5100000,165.0,4,2,2,Los Balsos No.1,6.1896586418151855,-75.5607681274414,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-4-habitaciones-2-banos-2-garajes/687-M5471319,8,20.625,41.25,27225.0,4,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,4500000,67.0,2,2,1,Altos del Poblado,6.215419769287109,-75.55437469482422,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-2-banos-1-garajes/687-M5011828,5,13.4,33.5,4489.0,1,1,57348.39322064172,1045577.9325120514,4603995.2830188675,81.92627602948818,4.403301886792453,80.28115566037735,18.23203535083021,276,
apartamento,2650000,65.0,2,1,1,La Colina,6.197510242462158,-75.59417724609375,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-colina-2-habitaciones-1-banos-1-garajes/12116-M5851458,4,16.25,32.5,4225.0,1,1,38487.15509039011,518589.74358974356,2889285.714285714,54.981650129128724,5.571428571428571,75.07142857142856,13.474358974358973,15,
apartamento,3300000,60.0,1,2,1,Lalinde,6.212890625,-75.56771850585938,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-linde-1-habitaciones-2-banos-1-garajes/687-M5258783,4,15.0,60.0,3600.0,1,1,55648.79272697397,1030855.6097560975,4515500.0,79.49827532424852,4.380341880341881,81.1428205128205,18.52431219512195,150,
apartamento,7700000,87.0,3,3,1,Altos del Poblado,6.215419769287109,-75.55437469482422,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-3-habitaciones-3-banos-1-garajes/687-M4819335,7,12.428571428571429,29.0,7569.0,1,1,57348.39322064172,1045577.9325120514,4603995.2830188675,81.92627602948818,4.403301886792453,80.28115566037735,18.23203535083021,276,
apartamento,4000000,88.0,2,2,1,Asomadera No.1,6.227677822113037,-75.56482696533203,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no1-2-habitaciones-2-banos-1-garajes/687-M5962388,5,17.6,44.0,7744.0,1,1,50894.75886201126,707768.5950413223,3892727.272727273,72.7067983743018,5.500000000000001,76.48581818181819,13.906512396694215,104,
apartamento,8800000,186.0,3,3,3,Alejandría,6.199296951293945,-75.56919860839844,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-3-habitaciones-3-banos-3-garajes/687-M5259028,9,20.666666666666668,62.0,34596.0,9,1,50327.58429434977,956401.826755297,3908419.689303905,71.89654899192824,4.086587436332767,77.65959252971138,19.003531366846698,338,
apartamento,10300000,157.0,3,4,3,Los Naranjos,6.195694923400879,-75.55621337890625,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-3-habitaciones-4-banos-3-garajes/687-M4820253,10,15.7,52.333333333333336,24649.0,9,1,53191.79337828114,954885.145482389,3779030.303030303,75.98827625468734,3.9575757575757575,71.04536363636365,17.951738131699848,186,
apartamento,3600000,90.0,3,2,1,Los Colores,6.266347408294678,-75.5921859741211,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-colores-3-habitaciones-2-banos-1-garajes/12116-M5675587,6,15.0,30.0,8100.0,1,1,36676.11558156547,613287.4617737003,3783867.9245283017,52.39445083080781,6.169811320754716,103.16981132075472,16.7217125382263,53,
apartamento,4000000,69.0,3,2,1,Laureles,6.24696,-75.59633,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-2-banos-1-garajes/21508-M6441180,6,11.5,23.0,4761.0,1,1,38674.681256121534,734801.2889366273,3638829.787234043,55.24954465160219,4.952127659574468,94.08816489361703,18.999543501611175,271,
apartamento,3650000,87.0,2,2,1,El Castillo,6.191030025482178,-75.5727310180664,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-castillo-2-habitaciones-2-banos-1-garajes/687-M4911787,5,17.4,43.5,7569.0,1,1,55346.074557636144,1011521.1930926216,4078094.9367088606,79.06582079662307,4.031645569620253,73.68354430379746,18.27629513343799,89,
apartamento,3450000,80.0,3,2,1,Santa María de Los Ángeles,6.189074993133545,-75.57984924316406,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-2-banos-1-garajes/687-M3008338,6,13.333333333333334,26.666666666666668,6400.0,1,1,50371.8176973218,855814.6766169154,3759972.6775956284,71.95973956760258,4.39344262295082,74.64437158469946,16.98995024875622,235,
apartamento,3700000,83.0,3,2,1,Ferrini,6.26853,-75.5976,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-calasanz-3-habitaciones-2-banos-1-garajes/11166-M6381535,6,13.833333333333334,27.666666666666668,6889.0,1,1,29241.516966067866,681395.3488372093,4883333.333333333,41.773595665811236,7.166666666666666,166.99999999999997,23.302325581395348,7,
apartamento,4500000,55.0,1,1,0,Castropol,6.21414,-75.56686,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-1-habitaciones-1-banos/5076-M6278231,2,27.5,55.0,3025.0,0,0,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
apartamento,10000000,170.0,3,4,2,Los Balsos No.1,6.18849,-75.5662,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-3-habitaciones-4-banos-2-garajes/5136-M6457518,9,18.88888888888889,56.666666666666664,28900.0,4,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,5000000,88.0,3,3,2,Castropol,6.2198967933654785,-75.5683364868164,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-3-banos-2-garajes/687-M5730595,8,11.0,29.333333333333332,7744.0,4,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
apartamento,3650000,81.0,3,2,1,Los Balsos No.1,6.191064834594727,-75.56752014160156,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-3-habitaciones-2-banos-1-garajes/687-M4709418,6,13.5,27.0,6561.0,1,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,5800000,55.0,1,1,1,La Aguacatala,6.198923110961914,-75.57820892333984,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-aguacatala-1-habitaciones-1-banos-1-garajes/687-M5849202,3,18.333333333333332,55.0,3025.0,1,1,54559.80683506686,916536.6614664587,4023972.602739726,77.94258119295266,4.390410958904109,73.75342465753425,16.798751950078003,104,
apartamento,3800000,80.0,1,2,0,Diego Echavarría,6.215372562408447,-75.59384155273438,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-diego-echavarria-1-habitaciones-2-banos/12116-M4569847,3,26.666666666666668,80.0,6400.0,0,0,30954.391891891893,563846.1538461539,3331818.1818181816,44.22055984555985,5.909090909090908,107.63636363636363,18.215384615384615,10,
apartamento,4300000,74.0,2,2,2,Alejandría,6.1991190910339355,-75.56869506835938,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-2-habitaciones-2-banos-2-garajes/687-M4711033,6,12.333333333333334,37.0,5476.0,4,1,50327.58429434977,956401.826755297,3908419.689303905,71.89654899192824,4.086587436332767,77.65959252971138,19.003531366846698,338,
apartamento,4050000,67.0,2,2,1,Asomadera No.2,6.216342926025391,-75.5631332397461,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no.2-2-habitaciones-2-banos-1-garajes/687-M2766459,5,13.4,33.5,4489.0,1,1,48368.178983649144,834368.9320388349,3978703.703703704,69.09739854807022,4.768518518518519,82.25870370370372,17.250368932038835,76,
apartamento,3600000,95.0,3,2,1,La Loma de Los Bernal,6.217579364776611,-75.60416412353516,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos-1-garajes/12116-M4871909,6,15.833333333333334,31.666666666666668,9025.0,1,1,39815.87301587302,586623.0121608981,3167171.717171717,56.879818594104314,5.398989898989898,79.54545454545453,14.733395696913004,172,
apartamento,16000000,200.0,3,4,2,Las Palmas,6.2386627197265625,-75.56478881835938,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-palmas-3-habitaciones-4-banos-2-garajes/16487-M6422465,9,22.22222222222222,66.66666666666667,40000.0,4,1,53683.55610817532,1046666.6666666666,4212195.12195122,76.69079444025046,4.024390243902439,78.46341463414635,19.496969696969696,44,
apartamento,4600000,153.0,3,2,1,Laureles,6.243890762329102,-75.59845733642578,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-2-banos-1-garajes/12116-M6168726,6,25.5,51.0,23409.0,1,1,38674.681256121534,734801.2889366273,3638829.787234043,55.24954465160219,4.952127659574468,94.08816489361703,18.999543501611175,271,
apartamento,6200000,168.0,3,3,2,El Poblado,6.2074971199035645,-75.56391906738281,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-3-banos-2-garajes/687-M4839796,8,21.0,56.0,28224.0,4,1,55975.988001215745,1198166.0231660232,5215546.218487395,79.96569714459392,4.352941176470588,93.17470588235295,21.405000000000005,75,
apartamento,3300000,82.0,2,2,1,Bolivariana,6.2475762367248535,-75.59046936035156,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-bolivariana-2-habitaciones-2-banos-1-garajes/12116-M5570162,5,16.4,41.0,6724.0,1,1,42917.91884781253,691733.6612021858,3835977.5757575757,61.311312639732186,5.545454545454545,89.37939393939394,16.117595628415298,27,
apartamento,2900000,70.0,2,2,0,La Gloria,6.2220892906188965,-75.60477447509766,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-gloria-2-habitaciones-2-banos/12116-M6125570,4,17.5,35.0,4900.0,0,0,38718.62615587847,709112.9032258064,6763846.153846154,55.312323079826385,9.538461538461538,174.6923076923077,18.314516129032256,20,
apartamento,3550000,98.0,3,2,1,Castropol,6.216827869415283,-75.5655746459961,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/687-M4781786,6,16.333333333333332,32.666666666666664,9604.0,1,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
apartamento,4400000,70.0,2,2,2,El Castillo,6.191229820251465,-75.56768798828125,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-castillo-2-habitaciones-2-banos-2-garajes/687-M5624037,6,11.666666666666666,35.0,4900.0,4,1,55346.074557636144,1011521.1930926216,4078094.9367088606,79.06582079662307,4.031645569620253,73.68354430379746,18.27629513343799,89,
apartamento,4600000,150.0,3,2,2,Laureles,6.24623441696167,-75.59576416015625,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-2-banos-2-garajes/12116-M5675554,7,21.428571428571427,50.0,22500.0,4,1,38674.681256121534,734801.2889366273,3638829.787234043,55.24954465160219,4.952127659574468,94.08816489361703,18.999543501611175,271,
apartamento,3800000,76.0,2,2,1,Los Balsos No.2,6.195546627044678,-75.57054901123047,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.2-2-habitaciones-2-banos-1-garajes/687-M4982242,5,15.2,38.0,5776.0,1,1,49940.025395249206,920418.7898089172,3794461.7067833696,71.34289342178458,4.12253829321663,75.98037199124727,18.430483014861995,260,
apartamento,6900000,298.0,3,4,1,Los Balsos No.1,6.186269283294678,-75.56199645996094,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-3-habitaciones-4-banos-1-garajes/687-M3828339,8,37.25,99.33333333333333,88804.0,1,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,2850000,75.0,3,2,1,Calasanz,6.261038780212402,-75.5988540649414,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-calasanz-3-habitaciones-2-banos-1-garajes/12116-M6171893,6,12.5,25.0,5625.0,1,1,33177.367318831006,648892.9889298893,5328787.878787879,47.39623902690144,8.212121212121213,160.61515151515152,19.55830258302583,44,
apartamento,3200000,98.0,3,2,1,Lorena,6.248667240142822,-75.59932708740234,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-lorena-3-habitaciones-2-banos-1-garajes/12116-M6164829,6,16.333333333333332,32.666666666666664,9604.0,1,1,37418.959172945506,673659.3059936909,4271000.0,53.45565596135072,6.34,114.14,18.00315457413249,51,
casa,17000000,350.0,4,4,3,El Poblado,6.20867,-75.56557,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-provenza-4-habitaciones-4-banos-3-garajes/21565-M6244778,11,31.818181818181817,87.5,122500.0,9,1,55975.988001215745,1198166.0231660232,5215546.218487395,79.96569714459392,4.352941176470588,93.17470588235295,21.405000000000005,75,
casa,10500000,310.0,4,2,1,El Nogal-Los Almendros,6.23837,-75.59967,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-laureles-4-habitaciones-2-banos-1-garajes/17287-M5962581,7,44.285714285714285,77.5,96100.0,1,1,32067.787703625854,681843.5754189944,4358928.571428572,45.811125290894076,6.392857142857143,135.92857142857144,21.262569832402235,27,
casa,8200000,220.0,4,2,1,Florida Nueva,6.2512,-75.58998,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-florida-nueva-4-habitaciones-2-banos-1-garajes/5076-M5988202,7,31.428571428571427,55.0,48400.0,1,1,40131.3969571231,825071.0900473933,5440312.5,57.33056708160442,6.59375,135.5625,20.559241706161135,36,
apartamento,2300000,60.0,2,2,0,Prado,6.25828,-75.56324,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-prado-2-habitaciones-2-banos/11166-M6381791,4,15.0,30.0,3600.0,0,0,28752.886836027712,607317.0731707317,24900000.0,41.07555262289673,41.0,866.0,21.121951219512194,7,
apartamento,4100000,73.0,3,2,1,Santa María de Los Ángeles,6.19351,-75.57766,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-2-banos-1-garajes/19259-M5646896,6,12.166666666666666,24.333333333333332,5329.0,1,1,50371.8176973218,855814.6766169154,3759972.6775956284,71.95973956760258,4.39344262295082,74.64437158469946,16.98995024875622,235,
apartamento,5000000,127.0,2,3,2,Los Balsos No.2,6.196893692016602,-75.56979370117188,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.2-2-habitaciones-3-banos-2-garajes/687-M4550793,7,18.142857142857142,63.5,16129.0,4,1,49940.025395249206,920418.7898089172,3794461.7067833696,71.34289342178458,4.12253829321663,75.98037199124727,18.430483014861995,260,
