barrio,barrio_1,precio,area,habitaciones,baños,parqueaderos,tipo,latitud,longitud,url
EL POBLADO,SANTA MARIA DE LOS ANGELES,6350000,154.0,3,4,2,Apartamento,6.189742088317871,-75.57855987548828,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-4-banos-2-garajes/687-M5088744
EL POBLADO,SANTA MARIA DE LOS ANGELES,6200000,100.0,2,2,2,Apartamento,6.187948703765869,-75.57937622070312,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-2-habitaciones-2-banos-2-garajes/687-M5703409
EL POBLADO,EL DIAMANTE No 2,4700000,268.0,4,5,2,Apartamento,6.183218002319336,-75.57075500488281,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-diamante-no.2-4-habitaciones-5-banos-2-garajes/687-M1493433
EL POBLADO,SANTA MARIA DE LOS ANGELES,4650000,90.0,2,3,2,Apartamento,6.1879754066467285,-75.57782745361328,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-2-habitaciones-3-banos-2-garajes/687-M4939329
EL POBLADO,ALTOS DEL POBLADO,5600000,122.0,3,3,2,Apartamento,6.215419769287109,-75.55437469482422,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-3-habitaciones-3-banos-2-garajes/687-M5173121
poblado,ALTOS DEL POBLADO,3400000,110.0,3,3,2,Apartamento,6.206542491912842,-75.55018615722656,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-altos-del-poblado-3-habitaciones-3-banos-2-garajes/687-M2166323
EL POBLADO,LA FLORIDA,6650000,134.0,3,3,2,Apartamento,6.20139741897583,-75.56362915039062,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-3-habitaciones-3-banos-2-garajes/687-M6345373
EL POBLADO,LA FLORIDA,7200000,156.0,4,3,1,Apartamento,6.204973220825195,-75.5646743774414,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-4-habitaciones-3-banos-1-garajes/687-M5229276
EL POBLADO,EL POBLADO,8000000,310.0,3,5,2,Apartamento,6.209064483642578,-75.56769561767578,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-5-banos-2-garajes/16487-M6422525
Belen,EL NOGAL LOS ALMENDROS,4000000,180.0,5,3,0,Casa,6.236244,-75.596378,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-el-nogal-los-almendros-5-habitaciones-3-banos/20662-M6433058
EL POBLADO,ALTOS DEL POBLADO,6700000,74.0,2,2,1,Apartamento,6.216044902801514,-75.55574035644531,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-2-banos-1-garajes/687-M4792156
EL POBLADO,ASTORGA,4200000,150.0,3,3,2,Apartamento,6.2114577293396,-75.57181549072266,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-astorga-3-habitaciones-3-banos-2-garajes/687-M3292513
Las Palmas,LAS PALMAS,35000000,3000.0,5,5,4,Casa,6.175395345,-75.5430095398,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-las-palmas-5-habitaciones-5-banos-4-garajes/19797-M6167639
Envigado,NA,8000000,200.0,5,4,1,Casa,0.0,0.0,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-na-5-habitaciones-4-banos-1-garajes/21388-M6365782
LA AMERICA,CALASANZ,2950000,71.0,3,2,1,Apartamento,6.260723114013672,-75.59822082519531,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-calasanz-3-habitaciones-2-banos-1-garajes/12116-M5306437
BELEN,LA MOTA,3300000,80.0,3,3,1,Casa,6.208355903625488,-75.59964752197266,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-la-mota-3-habitaciones-3-banos-1-garajes/12116-M4178768
BELEN ROSALES,ROSALES,3950000,200.0,4,3,2,Casa,6.235570430755615,-75.5917739868164,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-rosales-4-habitaciones-3-banos-2-garajes/12116-M6135773
EL POBLADO,LA LINDE,6100000,87.0,2,3,2,Apartamento,6.2140212059021,-75.56690216064453,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-linde-2-habitaciones-3-banos-2-garajes/687-M5102136
EL POBLADO,ASOMADERA NO2,3750000,82.0,2,2,2,Apartamento,6.214477062225342,-75.55789184570312,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no2-2-habitaciones-2-banos-2-garajes/687-M6044433
EL POBLADO,EL TESORO,3500000,132.0,3,4,2,Apartamento,6.207009792327881,-75.5593490600586,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M2006141
Altos Del Poblado,ALTOS DEL POBLADO,38000000,4000.0,3,5,4,Casa,6.2161788,-75.5481876,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-altos-del-poblado-3-habitaciones-5-banos-4-garajes/19797-M6167746
Laureles,NA,7300000,182.0,3,4,1,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-na-3-habitaciones-4-banos-1-garajes/10899-M6060486
Ciudad Del Rio,CIUDAD DEL RIO,3800000,56.0,1,2,1,Apartamento,6.22003,-75.57481,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-ciudad-del-rio-1-habitaciones-2-banos-1-garajes/509-M6362908
Loma De Los Parra,LOMA DE LOS PARRA,12000000,130.0,3,3,4,Apartamento,6.20197,-75.56863,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-parra-3-habitaciones-3-banos-4-garajes/509-M6063649
Los Balsos,LOS BALSOS NO  2,6500000,134.0,3,4,2,Apartamento,6.1948435,-75.566221,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.-2-3-habitaciones-4-banos-2-garajes/4673-M6464859
Alejandria,ALEJANDRIA,13609197,341.0,3,4,2,Casa,6.197622,-75.568747,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-alejandria-3-habitaciones-4-banos-2-garajes/2671-M6147272
Calasanz,SANTA ROSA DE LIMA,3500000,70.0,3,2,1,Apartamento,6.267457691,-75.60745521,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-rosa-de-lima-3-habitaciones-2-banos-1-garajes/17021-M6380221
Loma De Los Gonzalez,LOMA DE LOS GONZALEZ,6500000,118.0,2,2,2,Apartamento,6.19257,-75.55927,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-gonzalez-2-habitaciones-2-banos-2-garajes/16120-M6407406
Calasanz,CALASANZ,2900000,75.0,2,2,1,Apartamento,6.2362,-75.54305,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-calasanz-2-habitaciones-2-banos-1-garajes/14059-M6423541
San Javier,SAN JAVIER,1350000,52.0,3,2,1,Apartamento,6.26002,-75.62712,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-javier-3-habitaciones-2-banos-1-garajes/18597-M6456209
Poblado,POBLADO,3950000,74.0,2,3,1,Apartamento,6.22204,-75.56091,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-2-habitaciones-3-banos-1-garajes/16120-M6192159
LAURELES,LAURELES,5600000,130.0,3,3,1,Apartamento,6.240667343139648,-75.59758758544922,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-3-banos-1-garajes/12116-M4532641
LAURELES,LAURELES,6100000,130.0,3,3,1,Apartamento,6.240667343139648,-75.59758758544922,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-3-banos-1-garajes/12116-M4532616
EL POBLADO,ALEJANDRIA,11200000,210.0,3,4,2,Apartamento,6.199944019317627,-75.57036590576172,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-3-habitaciones-4-banos-2-garajes/687-M5229230
,LOS BALSOS NO2,7200000,300.0,4,4,3,Casa,6.197301864624023,-75.56948852539062,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-los-balsos-no2-4-habitaciones-4-banos-3-garajes/687-M5809920
EL POBLADO,SIMESA,3250000,67.0,3,2,1,Apartamento,6.218216896057129,-75.57360076904297,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-3-habitaciones-2-banos-1-garajes/687-M5287779
poblado,LA FLORIDA,3900000,83.0,3,2,1,Apartamento,6.201553821563721,-75.56298828125,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-3-habitaciones-2-banos-1-garajes/687-M5650666
EL POBLADO,ALTOS DEL POBLADO,4700000,74.0,2,2,1,Apartamento,6.215446949005127,-75.55396270751953,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-2-banos-1-garajes/687-M4792166
EL POBLADO ALTO,EL POBLADO,9800000,70.0,2,3,1,Apartamento,6.209064483642578,-75.56769561767578,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-2-habitaciones-3-banos-1-garajes/16487-M6421038
LAURELES,LAURELES,3500000,80.0,2,2,1,Apartamento,6.242016792297363,-75.59490966796875,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-2-habitaciones-2-banos-1-garajes/12116-M4705920
EL POBLADO,EL TESORO,5600000,83.0,2,2,1,Apartamento,6.198300361633301,-75.55644989013672,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-2-habitaciones-2-banos-1-garajes/687-M4882112
EL POBLADO,ASOMADERA NO2,3650000,72.0,3,2,1,Apartamento,6.2228569984436035,-75.56182098388672,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no2-3-habitaciones-2-banos-1-garajes/687-M5856807
LAURELES,LAURELES,6100000,130.0,3,3,1,Apartamento,6.240667343139648,-75.59758758544922,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-3-banos-1-garajes/12116-M4532609
Laureles,LAURELES,8500000,165.0,3,4,2,Apartamento,6.24269,-75.59383,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-4-banos-2-garajes/20769-M6407623
EL POBLADO,ALTOS DEL POBLADO,7400000,97.0,2,3,1,Apartamento,6.213769912719727,-75.5545654296875,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-3-banos-1-garajes/687-M6264217
EL POBLADO,ALEJANDRIA,8800000,175.0,2,3,2,Apartamento,6.197258949279785,-75.56932830810547,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-2-habitaciones-3-banos-2-garajes/687-M5971500
LAURELES,LAS ACACIAS,3000000,72.0,2,1,1,Apartamento,6.240993499755859,-75.60108184814453,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-acacias-2-habitaciones-1-banos-1-garajes/12116-M5040440
EL POBLADO,CASTROPOL,4450000,140.0,3,3,1,Apartamento,6.214964389801025,-75.56710052490234,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-3-banos-1-garajes/687-M5856765
LAURELES,LA CASTELLANA,3400000,97.0,3,2,1,Apartamento,6.240710735321045,-75.60774993896484,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-castellana-3-habitaciones-2-banos-1-garajes/12116-M4647266
EL POBLADO,EL TESORO,9000000,150.0,3,4,2,Apartamento,6.205365180969238,-75.5552978515625,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M5971426
EL POBLADO,EL TESORO,10700000,226.0,3,4,3,Apartamento,6.201257705688477,-75.55394744873047,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-3-garajes/687-M4488434
EL POBLADO,EL TESORO,10500000,195.0,3,4,3,Apartamento,6.204000949859619,-75.55545043945312,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-3-garajes/687-M5789147
El Poblado,EL POBLADO,45000000,574.0,3,4,2,Apartamento,6.2083967,-75.5657952,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-4-banos-2-garajes/19797-M6172106
Castropol,CASTROPOL,4900000,108.0,3,3,2,Apartamento,6.219854,-75.567152,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-3-banos-2-garajes/21472-M6426072
EL POBLADO,CASTROPOL,4800000,80.0,3,2,1,Apartamento,6.218655109405518,-75.5679931640625,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/687-M4749719
EL POBLADO,CASTROPOL,8200000,167.0,3,3,2,Casa,6.217641830444336,-75.56861877441406,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-castropol-3-habitaciones-3-banos-2-garajes/687-M5809803
LAURELES,LAURELES,4000000,104.0,3,3,1,Apartamento,6.242351055145264,-75.59495544433594,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-3-banos-1-garajes/12116-M5425952
LAURELES,LAURELES,6100000,130.0,3,3,1,Apartamento,6.240667343139648,-75.59758758544922,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-3-banos-1-garajes/12116-M4532605
Manila,MANILA,14000000,200.0,4,2,0,Casa,6.213812,-75.5721,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-manila-4-habitaciones-2-banos/21472-M6300995
Aliadas,ALIADAS,4000000,130.0,5,3,1,Casa,6.22076,-75.60804,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-aliadas-5-habitaciones-3-banos-1-garajes/12514-M6467615
Poblado,POBLADO,8000000,130.0,2,3,2,Apartamento,6.20109,-75.55143,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-2-habitaciones-3-banos-2-garajes/5136-M6457686
Castropol,CASTROPOL,3200000,60.0,2,2,1,Apartamento,6.220526,-75.566547,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-2-habitaciones-2-banos-1-garajes/2214-M5526645
El Campestre La Frontera,EL CAMPESTRE LA FRONTERA,4500000,92.0,3,3,1,Apartamento,6.188642,-75.577194,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-campestre-la-frontera-3-habitaciones-3-banos-1-garajes/4673-M6380819
Poblado,POBLADO,6800000,160.0,3,5,2,Apartamento,6.18414,-75.56653,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-3-habitaciones-5-banos-2-garajes/5136-M6457232
San Lucas,SAN LUCAS,7800000,175.0,3,4,2,Apartamento,6.17803,-75.56125,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-3-habitaciones-4-banos-2-garajes/509-M6400204
La Tomatera,LA TOMATERA,6600000,140.0,2,3,1,Apartamento,6.20827,-75.56767,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-tomatera-2-habitaciones-3-banos-1-garajes/16120-M6162754
La Linde,LA LINDE,9450000,240.0,3,4,2,Apartamento,6.21212,-75.56583,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-linde-3-habitaciones-4-banos-2-garajes/16895-M6333152
Belen La Palma,BELEN LA PALMA,3100000,56.0,2,2,0,Apartamento,6.22817,-75.60148,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-belen-la-palma-2-habitaciones-2-banos/14059-M6432228
EL POBLADO,SAN LUCAS,11700000,86.0,1,2,1,Apartamento,6.179159164428711,-75.56661224365234,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-1-habitaciones-2-banos-1-garajes/687-M5254839
EL POBLADO,LOS BALSOS NO1,5350000,92.0,3,3,1,Apartamento,6.186805725097656,-75.55989074707031,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no1-3-habitaciones-3-banos-1-garajes/687-M6350986
EL POBLADO,LOS BALSOS NO1,5500000,170.0,3,3,2,Apartamento,6.18710470199585,-75.55941772460938,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no1-3-habitaciones-3-banos-2-garajes/687-M6141031
EL POBLADO,LOS BALSOS NO 1,12500000,88.0,1,3,2,Apartamento,6.188101291656494,-75.559814453125,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-1-habitaciones-3-banos-2-garajes/687-M5697882
EL POBLADO,SAN LUCAS,7200000,130.0,3,3,2,Apartamento,6.17704963684082,-75.56421661376953,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-3-habitaciones-3-banos-2-garajes/687-M5587572
EL POBLADO,EL TESORO,12500000,247.0,3,4,3,Apartamento,6.203347682952881,-75.55573272705078,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-3-garajes/687-M5473875
Castropol,CASTROPOL,7800000,230.0,4,4,2,Casa,6.2185908547,-75.5677033258,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-castropol-4-habitaciones-4-banos-2-garajes/20775-M6404187
EL POBLADO,EL TESORO,5250000,92.0,2,2,1,Apartamento,6.202211856842041,-75.55608367919922,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-2-habitaciones-2-banos-1-garajes/687-M5698083
EL POBLADO,CASTROPOL,4800000,90.0,2,3,2,Apartamento,6.216109752655029,-75.56694793701172,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-2-habitaciones-3-banos-2-garajes/687-M5697907
EL POBLADO,SANTA MARIA DE LOS ANGELES,8100000,135.0,3,3,2,Apartamento,6.190219402313232,-75.57975769042969,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-3-banos-2-garajes/687-M6334883
EL POBLADO,SAN DIEGO,2800000,60.0,2,2,0,Apartamento,6.23032283782959,-75.5682144165039,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-diego-2-habitaciones-2-banos/687-M6444610
EL POBLADO,LOS BALSOS NO 1,8000000,88.0,1,3,2,Apartamento,6.188101291656494,-75.559814453125,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-1-habitaciones-3-banos-2-garajes/687-M5697884
LAURELES,LA CASTELLANA,3400000,109.0,3,3,1,Apartamento,6.240013122558594,-75.60589599609375,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-castellana-3-habitaciones-3-banos-1-garajes/12116-M5264827
EL POBLADO,EL TESORO,9500000,214.0,3,4,2,Apartamento,6.203347682952881,-75.55573272705078,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M5518478
EL POBLADO,EL TESORO,12500000,250.0,3,4,3,Apartamento,6.203347682952881,-75.55573272705078,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-3-garajes/687-M5518468
EL POBLADO,ALEJANDRIA,6650000,111.0,2,3,2,Apartamento,6.20084285736084,-75.5694580078125,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-2-habitaciones-3-banos-2-garajes/687-M6094408
EL POBLADO,ALEJANDRIA,4650000,70.0,2,2,1,Apartamento,6.199638366699219,-75.56900024414062,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-2-habitaciones-2-banos-1-garajes/687-M4928841
EL POBLADO,ALEJANDRIA,9300000,172.0,2,3,1,Apartamento,6.198854923248291,-75.56598663330078,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-2-habitaciones-3-banos-1-garajes/687-M4573759
EL POBLADO,EL TESORO,12700000,213.0,3,4,3,Apartamento,6.203347682952881,-75.55573272705078,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-3-garajes/687-M5401743
EL POBLADO,CASTROPOL,4500000,75.0,3,2,1,Apartamento,6.218079090118408,-75.56731414794922,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/687-M6184526
EL POBLADO,EL TESORO,9800000,213.0,3,4,3,Apartamento,6.203347682952881,-75.55573272705078,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-3-garajes/687-M5401758
EL POBLADO,LOS BALSOS NO 1,9500000,177.0,3,3,2,Apartamento,6.191410541534424,-75.5657958984375,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-3-habitaciones-3-banos-2-garajes/687-M5789055
EL POBLADO,EL TESORO,10300000,172.0,3,4,2,Apartamento,6.203914642333984,-75.55549621582031,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M5338451
EL POBLADO,LOS BALSOS NO 1,10800000,221.0,3,4,3,Apartamento,6.189018249511719,-75.56607055664062,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-3-habitaciones-4-banos-3-garajes/687-M4556748
EL POBLADO,SANTA MARIA DE LOS ANGELES,3500000,100.0,3,2,1,Apartamento,6.190091133117676,-75.57907104492188,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-2-banos-1-garajes/687-M6094782
EL POBLADO,LA FLORIDA,8700000,160.0,3,4,3,Apartamento,6.201286792755127,-75.56611633300781,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-3-habitaciones-4-banos-3-garajes/687-M5746817
EL POBLADO,EL TESORO,7000000,246.0,3,4,3,Apartamento,6.205660820007324,-75.55825805664062,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-3-garajes/687-M2759635
EL POBLADO,EL CASTILLO,3550000,76.0,2,2,1,Apartamento,6.192878246307373,-75.57054901123047,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-castillo-2-habitaciones-2-banos-1-garajes/687-M4803762
Robledo,LA PILARICA,3700000,110.0,3,2,1,Apartamento,6.27428652,-75.58298779,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-pilarica-3-habitaciones-2-banos-1-garajes/19797-M6016261
EL POBLADO,LOS BALSOS NO 1,11700000,177.0,3,3,2,Apartamento,6.191053867340088,-75.56529998779297,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-3-habitaciones-3-banos-2-garajes/687-M5789037
Poblado,POBLADO,10800000,300.0,3,4,3,Apartamento,6.20551,-75.55994,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-3-habitaciones-4-banos-3-garajes/5136-M6458624
Lalinde,LALINDE,9500000,240.0,3,3,2,Apartamento,6.21185,-75.56597,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-lalinde-3-habitaciones-3-banos-2-garajes/5136-M6458913
El Tesoro,EL TESORO,13422504,293.0,3,4,2,Casa,6.199116,-75.557406,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/2671-M6358324
Poblado,NA,17000000,320.0,3,5,2,Apartamento,6.203191,-75.562287,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-na-3-habitaciones-5-banos-2-garajes/12536-M6476850
Laureles,LAURELES,20300000,233.22,4,5,3,Apartamento,6.24453,-75.591233,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-4-habitaciones-5-banos-3-garajes/2671-M6294972
Florida Nueva,FLORIDA NUEVA,8500000,260.0,4,3,1,Casa,6.250752,-75.587407,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-florida-nueva-4-habitaciones-3-banos-1-garajes/4673-M6145095
Belen,BELEN,2800000,65.0,2,2,1,Apartamento,6.20288,-75.59902,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-belen-2-habitaciones-2-banos-1-garajes/18597-M6417168
Simon Bolivar,SIMON BOLIVAR,3200000,110.0,4,3,0,Casa,6.24565,-75.60553,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-simon-bolivar-4-habitaciones-3-banos/14059-M6420938
El Poblado,EL POBLADO,6500000,57.0,1,1,1,Apartamento,6.2038866848,-75.573338194,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-1-habitaciones-1-banos-1-garajes/19797-M6160007
EL POBLADO,,3800000,60.0,2,2,1,Apartamento,6.200250625610352,-75.54655456542969,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-2-habitaciones-2-banos-1-garajes/687-M6046613
EL POBLADO,CASTROPOL,6000000,115.0,3,3,2,Apartamento,6.216672897338867,-75.5649642944336,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-3-banos-2-garajes/687-M2752602
BELEN,LA HONDONADA,2500000,67.0,3,2,1,Apartamento,6.203623294830322,-75.60150146484375,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-hondonada-3-habitaciones-2-banos-1-garajes/12116-M5442153
EL POBLADO,PATIO BONITO,3350000,125.0,3,3,1,Apartamento,6.204814434051514,-75.57466888427734,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-patio-bonito-3-habitaciones-3-banos-1-garajes/687-M5420007
EL POBLADO,ALEJANDRIA,4100000,86.0,2,2,2,Apartamento,6.199948787689209,-75.56999206542969,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-2-habitaciones-2-banos-2-garajes/687-M5581309
Ciudad Del Rio,CIUDAD DEL RIO,4700000,91.0,3,2,1,Apartamento,6.2201515841,-75.5738289118,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-ciudad-del-rio-3-habitaciones-2-banos-1-garajes/14273-M6442172
LAURELES,LOS CONQUISTADORES,4650000,131.0,3,2,1,Apartamento,6.242647647857666,-75.58167266845703,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-conquistadores-3-habitaciones-2-banos-1-garajes/12116-M5738074
LAURELES,LORENA,4300000,200.0,4,2,0,Casa,6.248669624328613,-75.5997085571289,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-lorena-4-habitaciones-2-banos/12116-M5852901
EL POBLADO,SAN LUCAS,4900000,74.0,1,2,1,Apartamento,6.17989444732666,-75.56383514404297,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-1-habitaciones-2-banos-1-garajes/687-M5997882
LAURELES,SAN JOAQUIN,3100000,122.0,5,2,1,Apartamento,6.246944427490234,-75.5826187133789,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-joaquin-5-habitaciones-2-banos-1-garajes/12116-M4667817
EL POBLADO,SAN LUCAS,6600000,74.0,1,2,1,Apartamento,6.1799445152282715,-75.56405639648438,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-1-habitaciones-2-banos-1-garajes/687-M5997870
EL POBLADO,EL TESORO,10700000,200.0,3,4,1,Apartamento,6.1984429359436035,-75.55743408203125,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-1-garajes/687-M5170190
