barrio,barrio_1,precio,area,habitaciones,baños,parqueaderos,tipo,latitud,longitud,url
BELEN,DIEGO ECHAVARRIA,678000000,220.0,4,4,1,Casa,6.2127461433410645,-75.59490966796875,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-diego-echavarria-4-habitaciones-4-banos-1-garajes/12116-M3775531
LA CANDELARIA,BOSTON,540000000,138.0,3,2,0,Apartamento,6.247797012329102,-75.55775451660156,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-boston-3-habitaciones-2-banos/12116-M5144351
EL POBLADO,ALTOS DEL POBLADO,925000000,92.0,2,3,2,Apartamento,6.216922760009766,-75.5562973022461,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-altos-del-poblado-2-habitaciones-3-banos-2-garajes/687-M5731331
EL POBLADO,ALTOS DEL POBLADO,1650000000,332.0,4,4,3,Apartamento,6.215419769287109,-75.55437469482422,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-altos-del-poblado-4-habitaciones-4-banos-3-garajes/687-M5081648
EL POBLADO,SAN LUCAS,845000000,170.0,3,3,2,Apartamento,6.181002616882324,-75.56534576416016,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-3-habitaciones-3-banos-2-garajes/687-M3992650
BELEN,LOMA DE LOS BERNAL,295000000,64.0,3,2,0,Apartamento,6.217438697814941,-75.60374450683594,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos/12116-M6328668
EL POBLADO,EL TESORO,4000000000,750.0,4,5,3,Casa,6.2024641036987305,-75.55276489257812,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-tesoro-4-habitaciones-5-banos-3-garajes/687-M6120509
BELEN,BELEN,735000000,85.0,2,3,1,Apartamento,6.231730937957764,-75.59838104248047,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-belen-2-habitaciones-3-banos-1-garajes/12116-M6241878
EL POBLADO,LA FLORIDA,760000000,65.0,2,2,1,Apartamento,6.205365180969238,-75.56401062011719,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-2-habitaciones-2-banos-1-garajes/687-M6396666
EL POBLADO,LOS BALSOS NO 1,650000000,68.0,1,2,1,Apartamento,6.186973571777344,-75.56109619140625,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.1-1-habitaciones-2-banos-1-garajes/687-M5401897
EL POBLADO,SAN LUCAS,1450000000,177.0,3,3,3,Apartamento,6.1846489906311035,-75.5682373046875,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-3-habitaciones-3-banos-3-garajes/687-M4399923
EL POBLADO,ALEJANDRIA,880000000,170.0,3,3,2,Apartamento,6.200403213500977,-75.56999206542969,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-3-habitaciones-3-banos-2-garajes/687-M5390595
BELEN,MIRAVALLE,570000000,183.0,5,2,0,Casa,6.237429141998291,-75.60136413574219,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-miravalle-5-habitaciones-2-banos/12116-M3794150
EL POBLADO,SAN LUCAS,990000000,121.0,3,3,2,Apartamento,6.179680824279785,-75.56383514404297,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-3-habitaciones-3-banos-2-garajes/687-M6084999
BELEN,ROSALES,490000000,83.0,3,2,1,Apartamento,6.234162330627441,-75.59010314941406,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-rosales-3-habitaciones-2-banos-1-garajes/12116-M6081204
Calasanz,CALASANZ,450000000,98.0,3,2,1,Apartamento,6.26478,-75.60042,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-calasanz-3-habitaciones-2-banos-1-garajes/17017-M6361668
Los Colores,LOS COLORES,410000000,58.0,3,2,0,Apartamento,6.26511,-75.58876,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-colores-3-habitaciones-2-banos/12514-M5567245
Laureles,LAURELES,1650000000,200.0,3,3,1,Apartamento,6.24146394,-75.59796837,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-3-banos-1-garajes/2511-M5548269
Belen,GRANADA,1700000000,311.0,4,5,2,Apartamento,6.2315137,-75.5914068,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-granada-4-habitaciones-5-banos-2-garajes/12536-M4653859
EL DIAMANTE,BELLO HORIZONTE,355000000,122.0,3,2,0,Casa,6.283262729644775,-75.58639526367188,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-bello-horizonte-3-habitaciones-2-banos/16509-M5559813
Occidente  Estadio,ESTADIO,750000000,180.0,3,2,0,Apartamento,6.26129672,-75.5923899,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-estadio-3-habitaciones-2-banos/277-M3697470
Prado,PRADO,173000000,48.0,2,1,0,Apartamento,6.17525,-75.64785,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-prado-2-habitaciones-1-banos/18597-M6133734
Laureles,LAURELES,1200000000,160.0,3,3,1,Apartamento,6.23756,-75.59317,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-3-banos-1-garajes/18597-M6093424
San Javier,SAN JAVIER,330000000,80.0,3,1,0,Apartamento,6.25175,-75.62047,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-javier-3-habitaciones-1-banos/20769-M6136634
EL POBLADO,LA FLORIDA,1800000000,290.0,3,5,1,Casa,6.206833362579346,-75.56674194335938,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-florida-3-habitaciones-5-banos-1-garajes/687-M3208469
EL POBLADO,ALEJANDRIA,650000000,75.0,2,2,1,Apartamento,6.1990885734558105,-75.5723648071289,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-2-habitaciones-2-banos-1-garajes/687-M5332288
San Javier,SAN JAVIER,185000000,55.0,2,1,0,Apartamento,6.25204,-75.61993,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-javier-2-habitaciones-1-banos/20384-M6194412
LAURELES,LOS CONQUISTADORES,460000000,52.0,2,2,1,Apartamento,6.242354869842529,-75.5815200805664,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-conquistadores-2-habitaciones-2-banos-1-garajes/12116-M5857297
EL POBLADO,LA FLORIDA,760000000,96.0,3,2,1,Apartamento,6.206620693206787,-75.56378936767578,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-3-habitaciones-2-banos-1-garajes/687-M5790092
Loma Marianito El Poblado,LOMA MARIANITO EL POBLADO,770000000,80.0,3,2,1,Apartamento,6.2120412,-75.5568473,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-marianito-el-poblado-3-habitaciones-2-banos-1-garajes/20018-M6178717
EL POBLADO,LAS LOMAS NO 1,950000000,188.0,3,3,2,Apartamento,6.207781791687012,-75.5604248046875,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-lomas-no.1-3-habitaciones-3-banos-2-garajes/687-M4464260
Laureles,LORENA,750000000,188.0,5,3,0,Casa,6.24937675,-75.59640299,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-lorena-5-habitaciones-3-banos/20033-M5786482
EL POBLADO,PATIO BONITO,710000000,136.0,3,4,2,Apartamento,6.2071685791015625,-75.57421112060547,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-patio-bonito-3-habitaciones-4-banos-2-garajes/687-M5682664
El Poblado,EL DIAMANTE No 2,570000000,109.0,3,2,1,Apartamento,6.184324741363525,-75.57010650634766,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-diamante-no.2-3-habitaciones-2-banos-1-garajes/687-M2793151
LA CANDELARIA,BOSTON,490000000,138.0,3,2,0,Apartamento,6.2478766441345215,-75.55877685546875,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-boston-3-habitaciones-2-banos/12116-M5144369
VILLA DE ABURRA,,600000000,126.0,3,2,1,Apartamento,6.235911846160889,-75.60358428955078,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-3-habitaciones-2-banos-1-garajes/18760-M6322305
BELEN ALAMEDA,BELEN,630000000,110.0,3,3,1,Apartamento,6.2347493171691895,-75.59491729736328,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-belen-3-habitaciones-3-banos-1-garajes/20764-M6183769
EL POBLADO,LOS BALSOS No 2,900000000,133.0,3,3,1,Apartamento,6.196893692016602,-75.56979370117188,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.2-3-habitaciones-3-banos-1-garajes/687-M4078347
EL POBLADO,ALTOS DEL POBLADO,1230000000,260.0,3,4,2,Casa,6.215179443359375,-75.55391693115234,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-altos-del-poblado-3-habitaciones-4-banos-2-garajes/687-M3456850
EL POBLADO,LOS BALSOS NO 1,770000000,97.0,2,2,2,Apartamento,6.189525604248047,-75.56173706054688,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.1-2-habitaciones-2-banos-2-garajes/687-M5733200
El Poblado,EL POBLADO,1000000000,128.0,3,3,2,Apartamento,6.2011628023,-75.55819273,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-3-habitaciones-3-banos-2-garajes/21131-M6419475
LA MOTA,LA MOTA,450000000,80.0,3,2,1,Apartamento,6.2145514488220215,-75.59715270996094,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-mota-3-habitaciones-2-banos-1-garajes/17134-M6166066
Poblado,NA,3900000000,700.0,5,5,4,Casa,6.203191,-75.562287,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-na-5-habitaciones-5-banos-4-garajes/11976-M4953184
SAN ANTONIO DE PRADO,,700000000,150.0,,,,Casa lote,6.19780969619751,-75.64559936523438,https://www.metrocuadrado.com/inmueble/venta-casa-lote-medellin/21883-M6436743
EL POBLADO,SANTA MARIA DE LOS ANGELES,810000000,115.0,3,2,2,Apartamento,6.190855979919434,-75.57855987548828,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-2-banos-2-garajes/687-M5515850
EL POBLADO,EL TESORO,1900000000,327.0,4,5,3,Apartamento,6.205353736877441,-75.5582046508789,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-4-habitaciones-5-banos-3-garajes/687-M4598786
Centro,VILLANUEVA,300000000,55.0,2,2,0,Apartamento,6.25090191,-75.56121414,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-villanueva-2-habitaciones-2-banos/21369-M6188395
El Poblado,EL POBLADO,3980000000,523.24,3,3,3,Casa,6.2104238,-75.5534153,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-poblado-3-habitaciones-3-banos-3-garajes/21650-M6411043
Poblado,POBLADO,960000000,102.0,2,2,2,Apartamento,6.2259671,-75.5679435,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-2-habitaciones-2-banos-2-garajes/21417-M6135951
Altos Del Poblado,ALTOS DEL POBLADO,850000000,78.0,2,2,1,Apartamento,6.21711969,-75.55599864,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-altos-del-poblado-2-habitaciones-2-banos-1-garajes/11976-M6058988
EL RODEO ALTO,LA HONDONADA,380000000,77.0,4,3,0,Casa,6.204550266265869,-75.60408020019531,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-hondonada-4-habitaciones-3-banos/13913-M6301988
EL POBLADO,LAS LOMAS NO 1,3330000000,277.0,4,5,2,Apartamento,6.21054220199585,-75.56399536132812,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-lomas-no.1-4-habitaciones-5-banos-2-garajes/687-M5565895
BELEN,LA PALMA,565000000,74.0,2,2,1,Apartamento,6.229199409484863,-75.60262298583984,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-palma-2-habitaciones-2-banos-1-garajes/12116-M5738228
LAURELES,BOLIVARIANA,565000000,66.0,3,2,1,Apartamento,6.247430324554443,-75.59010314941406,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-bolivariana-3-habitaciones-2-banos-1-garajes/12116-M6166936
BELEN LOMA DE LOS BERNAL,0,1000000000,105.0,3,3,2,Apartamento,6.2512899,-75.5759735,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-0-3-habitaciones-3-banos-2-garajes/17136-M6477463
El Vergel,LA CANDELARIA,345000000,106.0,5,3,0,Casa,6.2476376,-75.5658153,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-candelaria-5-habitaciones-3-banos/12782-M4728925
Ciudad Del Rio,CIUDAD DEL RIO,960000000,99.43,3,3,2,Apartamento,6.2208376,-75.573519,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-ciudad-del-rio-3-habitaciones-3-banos-2-garajes/13794-M6133090
Loma Del Campestre,LOMA DEL CAMPESTRE,1070000000,174.0,4,5,2,Apartamento,6.25045,-75.53604,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-del-campestre-4-habitaciones-5-banos-2-garajes/5136-M6458841
LOS BALSOS NO 1,SAN LUCAS,2700000000,403.0,4,4,4,Apartamento,6.183848857879639,-75.56130981445312,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-4-habitaciones-4-banos-4-garajes/17778-M5948169
Simon Bolivar,SIMON BOLIVAR,1100000000,300.0,5,4,1,Casa,6.24448,-75.6106,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-simon-bolivar-5-habitaciones-4-banos-1-garajes/16895-M6353936
San Antonio De Prado,SAN ANTONIO DE PRADO,185000000,50.0,2,1,0,Apartamento,6.1733722,-75.6426285,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-antonio-de-prado-2-habitaciones-1-banos/16958-M5963092
Loma De Los Gonzalez,LOMA DE LOS GONZALEZ,820000000,67.0,1,2,1,Apartamento,6.1932,-75.56324,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-gonzalez-1-habitaciones-2-banos-1-garajes/16120-M5088957
Laureles,LAURELES,600000000,97.0,2,2,1,Apartamento,6.2446538,-75.61239,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-2-habitaciones-2-banos-1-garajes/16958-M6126965
El Campestre,EL CAMPESTRE,1990000000,142.5,3,5,2,Apartamento,6.1871142,-75.560014,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-campestre-3-habitaciones-5-banos-2-garajes/11706-M6319226
Lalinde,LALINDE,3047572500,149.11,2,2,2,Apartamento,6.2129348,-75.5676977,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-lalinde-2-habitaciones-2-banos-2-garajes/21644-M6339497
El Tesoro,EL TESORO,980000000,142.0,3,4,2,Apartamento,6.2021332,-75.5596667,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/22123-M6422433
Los Gonzales,LOS GONZALES,2950000000,579.0,5,5,3,Apartamento,6.1811078597,-75.5660366183,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-gonzales-5-habitaciones-5-banos-3-garajes/19797-M6175062
EL POBLADO,EL CASTILLO,720000000,135.0,3,2,2,Apartamento,6.193220138549805,-75.57551574707031,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-castillo-3-habitaciones-2-banos-2-garajes/687-M4748889
BELEN LA NUBIA,BELEN,440000000,74.2,2,2,1,Apartamento,6.232649803161621,-75.5971908569336,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-belen-2-habitaciones-2-banos-1-garajes/19875-M6173399
EL POBLADO,ASOMADERA NO 2,580000000,78.0,3,2,2,Apartamento,6.223054885864258,-75.55982208251953,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-asomadera-no.2-3-habitaciones-2-banos-2-garajes/687-M5394079
Floresta,FLORESTA,400000000,55.0,2,2,0,Apartamento,5.86307,-72.92243,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-floresta-2-habitaciones-2-banos/21508-M6357995
Lalinde,NA,1557024000,80.41,1,1,1,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-1-habitaciones-1-banos-1-garajes/21644-M6340632
EL POBLADO,SIMESA,590000000,74.0,2,3,1,Apartamento,6.220783710479736,-75.5736312866211,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simesa-2-habitaciones-3-banos-1-garajes/687-M3487925
Lalinde,LALINDE,2813606250,149.11,2,2,2,Apartamento,6.2090645,-75.5676977,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-lalinde-2-habitaciones-2-banos-2-garajes/21644-M6339466
Calasanz Parte Baja,NA,360000000,54.0,2,2,0,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-2-habitaciones-2-banos/20033-M6429149
BELEN,LA GLORIA,545000000,130.0,3,3,0,Casa,6.221883773803711,-75.60448455810547,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-gloria-3-habitaciones-3-banos/12116-M5065465
El Poblado,LA FLORIDA,800000000,117.0,3,3,2,Apartamento,6.205211571,-75.561162453,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-3-habitaciones-3-banos-2-garajes/19797-M6344216
ENCISO,LOS MANGOS,230000000,65.0,2,1,0,Casa,6.249538898468018,-75.5477066040039,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-mangos-2-habitaciones-1-banos/20364-M6301188
Los Colores,NA,825000000,75.0,2,2,1,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-2-habitaciones-2-banos-1-garajes/21369-M6333844
La America,LA AMERICA,450000000,84.0,3,3,0,Apartamento,6.25138,-75.605223,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-america-3-habitaciones-3-banos/21472-M6235214
Belen,URBANIZACION CEDROS DE LA COLINA,680000000,89.0,3,2,1,Apartamento,6.21708442,-75.60192908,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-urbanizacion-cedros-de-la-colina-3-habitaciones-2-banos-1-garajes/20033-M6121251
EL POBLADO,ASOMADERA NO1,443000000,57.0,3,2,1,Apartamento,6.228317737579346,-75.5616455078125,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-asomadera-no1-3-habitaciones-2-banos-1-garajes/687-M6127454
Poblado Loma De Los Parra,POBLADO LOMA DE LOS PARRA,890000000,106.0,1,2,2,Apartamento,6.2010358,-75.5657366,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-loma-de-los-parra-1-habitaciones-2-banos-2-garajes/20765-M6135507
San Lucas,SAN LUCAS,1250000000,230.0,3,5,2,Apartamento,6.179824923,-75.569270129,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-3-habitaciones-5-banos-2-garajes/21131-M6098892
BELEN,LA HONDONADA,520000000,67.0,3,2,1,Apartamento,6.202930450439453,-75.59960174560547,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-hondonada-3-habitaciones-2-banos-1-garajes/12116-M5518795
Lalinde,NA,1398547500,85.85,1,1,1,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-1-habitaciones-1-banos-1-garajes/21644-M6339471
EL POBLADO,ASOMADERA NO2,500000000,67.0,2,1,1,Apartamento,6.225461483001709,-75.56105041503906,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-asomadera-no2-2-habitaciones-1-banos-1-garajes/687-M6413094
Lalinde,LALINDE,2352735000,139.83,2,2,2,Apartamento,6.2129348,-75.5676977,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-lalinde-2-habitaciones-2-banos-2-garajes/21644-M6339470
Pajarito,PAJARITO,210000000,43.0,3,1,0,Apartamento,6.25088,-75.62722,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-pajarito-3-habitaciones-1-banos/20384-M6329747
BELEN,LOMA DE LOS BERNAL,370000000,57.0,3,2,0,Apartamento,6.21748161315918,-75.60362243652344,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos/12116-M6163880
Poblado,SAN LUCAS,680000000,96.0,2,2,2,Apartamento,6.186771076,-75.567670505,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-2-habitaciones-2-banos-2-garajes/21417-M6128748
LA AMERICA,CRISTOBAL,480000000,97.0,3,1,1,Apartamento,6.248206615447998,-75.60765838623047,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-cristobal-3-habitaciones-1-banos-1-garajes/12116-M4700259
Lalinde,LALINDE,2891595500,149.11,2,2,2,Apartamento,6.2090645,-75.5676977,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-lalinde-2-habitaciones-2-banos-2-garajes/21644-M6339467
BELEN,MIRAVALLE,460000000,101.0,3,3,1,Apartamento,6.2345709800720215,-75.599853515625,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-miravalle-3-habitaciones-3-banos-1-garajes/12116-M4870139
BELEN EL RODEO,EL RINCON,420000000,115.0,4,4,1,Casa,6.20718240737915,-75.60636138916016,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-rincon-4-habitaciones-4-banos-1-garajes/12116-M4556490
Laureles,BOLIVARIANA,730000000,96.0,3,2,1,Apartamento,6.244699506,-75.590674986,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-bolivariana-3-habitaciones-2-banos-1-garajes/16187-M6389563
Robledo,NA,230000000,59.0,3,2,0,Casa,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-na-3-habitaciones-2-banos/11014-M6110710
Alto De Las Palmas,ALTO DE LAS PALMAS,5700000000,3380.0,4,4,3,Casa,6.1538929,-75.5383544,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-alto-de-las-palmas-4-habitaciones-4-banos-3-garajes/12536-M6036375
BELEN LOMA DE LOS BERNAL,LOMA DE LOS BERNAL,815000000,93.0,3,2,2,Apartamento,6.2178120613098145,-75.60408020019531,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos-2-garajes/12792-M6151896
La Candelaria,LA CANDELARIA,550000000,188.0,3,2,1,Apartamento,6.24857,-75.56282,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-candelaria-3-habitaciones-2-banos-1-garajes/509-M6033186
El Poblado,LA FLORIDA,1300000000,178.0,4,4,2,Apartamento,6.205089497,-75.563523036,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-4-habitaciones-4-banos-2-garajes/16632-M6199174
El Poblado,EL POBLADO,750000000,72.0,2,2,1,Apartamento,6.2090645,-75.5676977,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-2-habitaciones-2-banos-1-garajes/16632-M6043302
El Poblado,EL POBLADO,1285000000,108.0,2,3,2,Apartamento,6.2173685852,-75.5542231084,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-2-habitaciones-3-banos-2-garajes/16632-M6243351
El Poblado,LOS NARANJOS,1650000000,169.0,4,4,2,Apartamento,6.194890199,-75.558111453,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-naranjos-4-habitaciones-4-banos-2-garajes/16632-M6403296
EL POBLADO,ALEJANDRIA,2510000000,269.0,3,4,2,Apartamento,6.20240592956543,-75.57188415527344,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-3-habitaciones-4-banos-2-garajes/687-M5527871
Ciudad Del Rio,CIUDAD DEL RIO,575000000,50.0,1,2,1,Apartamento,6.2198516,-75.5751492,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-ciudad-del-rio-1-habitaciones-2-banos-1-garajes/16631-M6171271
EL POBLADO,LOS BALSOS No 1,2150000000,310.0,3,5,2,Casa,6.192898750305176,-75.55703735351562,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-balsos-no.1-3-habitaciones-5-banos-2-garajes/687-M3372004
BELEN,LOMA DE LOS BERNAL,510000000,65.0,2,2,1,Apartamento,6.217267990112305,-75.6036605834961,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-2-habitaciones-2-banos-1-garajes/12116-M6406110
Conquistadores,NA,1800000000,370.0,,,,Casa lote,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-casa-lote-medellin-na/19797-M5703006
Belen,LA GLORIA,340000000,38.0,1,1,1,Apartamento,6.22064093,-75.6016351,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-gloria-1-habitaciones-1-banos-1-garajes/19797-M5972862
EL POBLADO,LA FLORIDA,860000000,94.0,3,2,1,Apartamento,6.205621242523193,-75.56151580810547,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-3-habitaciones-2-banos-1-garajes/687-M6066934
EL POBLADO,ALTOS DEL POBLADO,1550000000,3499.0,,,,Casa lote,6.215369701385498,-75.552490234375,https://www.metrocuadrado.com/inmueble/venta-casa-lote-medellin-altos-del-poblado/687-M2047891
EL POBLADO,SIMESA,995000000,121.0,3,4,2,Apartamento,6.218286514282227,-75.57432556152344,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simesa-3-habitaciones-4-banos-2-garajes/687-M5512079
EL POBLADO,LA AGUACATALA,870000000,88.0,3,2,2,Apartamento,6.198988437652588,-75.5776138305664,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-aguacatala-3-habitaciones-2-banos-2-garajes/687-M5740011
EL POBLADO,LOS NARANJOS,930000000,98.0,2,2,2,Apartamento,6.193474292755127,-75.55982971191406,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-naranjos-2-habitaciones-2-banos-2-garajes/687-M4653154
LA AMERICA,CALASANZ PARTE ALTA,450000000,69.0,3,2,1,Apartamento,6.264708042144775,-75.600341796875,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-calasanz-parte-alta-3-habitaciones-2-banos-1-garajes/12116-M5675912
BELEN,LOMA DE LOS BERNAL,470000000,70.0,3,2,1,Apartamento,6.217579364776611,-75.60416412353516,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos-1-garajes/12116-M5065031
Laureles,LAURELES,560000000,72.0,2,2,1,Apartamento,6.2452354,-75.5930052,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-2-habitaciones-2-banos-1-garajes/21417-M6128488
EL POBLADO,SIMESA,640000000,74.0,3,2,1,Apartamento,6.217029094696045,-75.57361602783203,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simesa-3-habitaciones-2-banos-1-garajes/687-M5399118
Calasanz,CALASANZ,630000000,176.56,4,3,1,Apartamento,6.2652896,-75.6013776,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-calasanz-4-habitaciones-3-banos-1-garajes/21417-M6382570
GUAYABAL,SANTA FE,530000000,69.0,3,2,1,Apartamento,6.2196431159973145,-75.58197021484375,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-fe-3-habitaciones-2-banos-1-garajes/12116-M4973510
EL POBLADO,EL DIAMANTE NO 2,1050000000,186.0,3,4,3,Casa,6.185821056365967,-75.57620239257812,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-diamante-no.2-3-habitaciones-4-banos-3-garajes/687-M3831424
